data,tags
 linkinfo.dll msftedit.dll windows.globalization.dll bcp47langs.dll globinputhost.dll structuredquery.dll mssvp.dll windows.storage.dll mapi32.dll explorerframe.dll thumbcache.dll tiptsf.dll mssprxy.dll windows.storage.search.dll searchfolder.dll actxprxy.dll samcli.dll samlib.dll coml2.dll ole32.dll drprov.dll winsta.dll winmm.dll devobj.dll ntlanman.dll davclnt.dll davhlpr.dll setupapi.dll cscapi.dll ieui.dll dlnashext.dll wintrust.dll msasn1.dll crypt32.dll playtodevice.dll twinapi.dll winmmbase.dll ehstorshell.dll cscui.dll cscdll.dll networkexplorer.dll secur32.dll devdispitemprovider.dll wpdshext.dll portabledeviceapi.dll portabledevicetypes.dll ehstorapi.dll wtsapi32.dll ntshrui.dll,normal
 ntdll.dll ntdll.dll wow64.dll wow64win.dll kernel32.dll kernel32.dll kernel32.dll user32.dll wow64cpu.dll win32_tpm.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll sspicli.dll cryptbase.dll bcryptprimitives.dll msacm32.dll gdi32.dll gdi32.dll user32.dll ole32.dll combase.dll oleaut32.dll shell32.dll windows.storage.dll shlwapi.dll kernel.appcore.dll shcore.dll powrprof.dll profapi.dll ws2_32.dll nsi.dll comctl32.dll mfc42u.dll wininet.dll winmm.dll msvcrt.dll odbc32.dll winmmbase.dll cfgmgr32.dll dpapi.dll devobj.dll imm32.dll msctf.dll,caidao
 ntdll.dll kernel32.dll dhcpcsvc6.dll kernelbase.dll advapi32.dll msvcrt.dll wmiutils.dll sechost.dll rpcrt4.dll oleaut32.dll combase.dll ole32.dll gdi32.dll user32.dll secur32.dll userenv.dll profapi.dll mpclient.dll wintrust.dll msasn1.dll crypt32.dll version.dll cabinet.dll sspicli.dll gpapi.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll netprofm.dll nsi.dll spoolss.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll logoncli.dll msls31.dll nsi.dll npmproxy.dll ws2_32.dll nsi.dll mpcommu.dll shlwapi.dll ondemandconnroutehelper.dll winnsi.dll winhttp.dll dhcpcsvc6.dll dhcpcsvc.dll mswsock.dll webio.dll dnsapi.dll rasadhlp.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll oleaut32.dll combase.dll ole32.dll gdi32.dll user32.dll secur32.dll userenv.dll api-ms-win-crt-string-l1-1-0.dll profapi.dll mpclient.dll wintrust.dll msasn1.dll crypt32.dll setupapi.dll version.dll oleacc.dll cabinet.dll sspicli.dll gpapi.dll ws2_32.dll nsi.dll riched20.dll shlwapi.dll winhttp.dll mpcommu.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll wuapi.dll shcore.dll wups.dll updatepolicy.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll wups.dll windows.storage.dll powrprof.dll policymanager.dll msvcp110_win.dll xmllite.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll combase.dll rpcrt4.dll oleaut32.dll shcore.dll wer.dll sechost.dll advapi32.dll user32.dll secur32.dll gdi32.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll bcryptprimitives.dll,normal
 srumapi.dll srumapi.dll,normal
 wups.dll iertutil.dll configmanager2.dll dmoleaututils.dll enterpriseresourcemanager.dll dmenrollengine.dll dmcsps.dll dmcfgutils.dll omadmapi.dll dmxmlhelputils.dll msacm32.dll iri.dll dmapisetextimpl.dll msauserext.dll wlidsvc.dll clipc.dll msxml6.dll cryptngc.dll msvcp_win.dll ucrtbase.dll,normal
 searchfolder.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll combase.dll rpcrt4.dll oleaut32.dll imageres.dll shcore.dll wer.dll sechost.dll advapi32.dll kernel.appcore.dll bcryptprimitives.dll spoolss.dll clbcatq.dll netprofm.dll nsi.dll user32.dll gdi32.dll urlmon.dll cryptsp.dll bcrypt.dll rsaenh.dll cryptbase.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll drprov.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll napinsp.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll secur32.dll kernelbase.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll setupapi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll ntdll.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll spoolss.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll api-ms-win-downlevel-user32-l1-1-0.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll ieshims.dll npmproxy.dll netprofm.dll spoolss.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll secur32.dll netprofm.dll atl.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll spoolss.dll netprofm.dll msctf.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll cryptdll.dll nsi.dll npmproxy.dll netprofm.dll imm32.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll netprofm.dll nsi.dll npmproxy.dll,normal
 taskschd.dll xmllite.dll,normal
 authz.dll ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll combase.dll kernel32.dll rpcrt4.dll kernel.appcore.dll bcryptprimitives.dll twinapi.appcore.dll sechost.dll userenv.dll profapi.dll bcrypt.dll wintypes.dll user32.dll gdi32.dll imm32.dll msctf.dll shcore.dll cryptsp.dll rsaenh.dll cryptbase.dll actxprxy.dll msctf.dll mrmcorer.dll srvcli.dll windows.ui.dll ninput.dll oleaut32.dll bcp47langs.dll uxtheme.dll biwinrt.dll contentdeliverymanager.background.dll advapi32.dll ole32.dll shlwapi.dll shell32.dll windows.storage.dll powrprof.dll oleaut32.dll sspicli.dll slc.dll veeventdispatcher.dll wincorlib.dll policymanager.dll sppc.dll msvcp110_win.dll xmllite.dll windows.storage.applicationdata.dll logoncli.dll windows.applicationmodel.background.timebroker.dll windows.globalization.dll contentmanagementsdk.dll propsys.dll windows.applicationmodel.dll threadpoolwinrt.dll windows.networking.connectivity.dll windows.applicationmodel.background.systemeventsbroker.dll systemeventsbrokerclient.dll,normal
 ondemandconnroutehelper.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll conhostv1.dll user32.dll gdi32.dll webio.dll imm32.dll msctf.dll oleaut32.dll combase.dll rpcrt4.dll kernel.appcore.dll bcryptprimitives.dll clbcatq.dll sechost.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll chrome_elf.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll powrprof.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll profapi.dll imm32.dll msctf.dll winnsi.dll ole32.dll oleaut32.dll oleacc.dll uiautomationcore.dll setupapi.dll psapi.dll wtsapi32.dll wintrust.dll crypt32.dll msasn1.dll dwrite.dll vmhgfs.dll dxgi.dll dwmapi.dll comctl32.dll winhttp.dll webio.dll secur32.dll sspicli.dll cryptbase.dll ws2_32.dll nsi.dll dhcpcsvc.dll chrome_child.dll kernelbase.dll dbghelp.dll comdlg32.dll urlmon.dll wininet.dll iertutil.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll chrome_elf.dll msctf.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll wmiutils.dll spoolss.dll profapi.dll mswsock.dll imm32.dll msctf.dll winnsi.dll ole32.dll oleaut32.dll oleacc.dll uiautomationcore.dll psapi.dll wtsapi32.dll wintrust.dll crypt32.dll msasn1.dll dwrite.dll dxgi.dll comctl32.dll winhttp.dll webio.dll secur32.dll sspicli.dll cryptbase.dll setupapi.dll spoolss.dll devobj.dll ws2_32.dll nsi.dll dhcpcsvc.dll cfgmgr32.dll d3d11.dll chrome_child.dll dwmapi.dll dbghelp.dll comdlg32.dll urlmon.dll wininet.dll shell32.dll iertutil.dll dxva2.dll d3dcompiler_47.dll libglesv2.dll d3d9.dll d3d8thk.dll libegl.dll vm3dum64_10.dll vm3dum64.dll,normal
 sfc.dll sfc_os.dll svrmgrnc.dll imageres.dll imageres.dll imageres.dll imageres.dll sensapi.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll imageres.dll filemgmt.dll filemgmt.dll miguiresource.dll devicecenter.dll dsadmin.dll wsecedit.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll chrome_elf.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll ntdll.dll ntdll.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll ole32.dll winmm.dll userenv.dll profapi.dll imm32.dll msctf.dll chrome_child.dll ws2_32.dll nsi.dll winnsi.dll ole32.dll oleaut32.dll oleacc.dll uiautomationcore.dll psapi.dll wtsapi32.dll wintrust.dll crypt32.dll msasn1.dll dwrite.dll dxgi.dll dwmapi.dll dbghelp.dll comdlg32.dll comctl32.dll winhttp.dll webio.dll urlmon.dll wininet.dll iertutil.dll secur32.dll sspicli.dll dhcpcsvc.dll cryptbase.dll setupapi.dll cfgmgr32.dll devobj.dll dxva2.dll d3dcompiler_47.dll ddraw.dll dciman32.dll libglesv2.dll imageres.dll windows.storage.dll libegl.dll,normal
 ntdll.dll kernel32.dll wshbth.dll ehstorshell.dll kernelbase.dll chrome_elf.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll profapi.dll imm32.dll msctf.dll chrome_child.dll ws2_32.dll nsi.dll sspicli.dll winnsi.dll ole32.dll oleaut32.dll oleacc.dll uiautomationcore.dll psapi.dll secur32.dll wtsapi32.dll wintrust.dll crypt32.dll msasn1.dll dwrite.dll dxgi.dll dwmapi.dll dbghelp.dll comdlg32.dll comctl32.dll webio.dll urlmon.dll wininet.dll iertutil.dll secur32.dll sspicli.dll dhcpcsvc.dll cryptbase.dll winhttp.dll,normal
 setupapi.dll devobj.dll setupapi.dll devobj.dll,normal
 ntdll.dll kernel32.dll spoolss.dll kernelbase.dll crypt32.dll msvcrt.dll msasn1.dll secur32.dll sspicli.dll rpcrt4.dll advapi32.dll sechost.dll ole32.dll gdi32.dll user32.dll lpk.dll usp10.dll oleaut32.dll psapi.dll shell32.dll shlwapi.dll version.dll wininet.dll urlmon.dll iertutil.dll winmm.dll winhttp.dll imecfm.dll webio.dll nsi.dll winnsi.dll imm32.dll urlmon.dll msctf.dll cryptbase.dll profapi.dll apphelp.dll clbcatq.dll taskschd.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll user32.dll gdi32.dll lpk.dll usp10.dll wbemcomn.dll oleaut32.dll ole32.dll imm32.dll msctf.dll cryptbase.dll wbemprox.dll ws2_32.dll nsi.dll secur32.dll sendmail.dll clbcatq.dll wbemsvc.dll ntmarta.dll wldap32.dll cryptsp.dll rsaenh.dll rpcrtremote.dll fastprox.dll ntdsapi.dll wmiutils.dll pdh.dll ncobjapi.dll shlwapi.dll secur32.dll clusapi.dll cryptdll.dll srvcli.dll version.dll bcrypt.dll propsys.dll ktmw32.dll shell32.dll mswstr10.dll dnsapi.dll perfdisk.dll cfgmgr32.dll wmiperfclass.dll wevtapi.dll gdi32.dll netfxperf.dll mscoree.dll perfcounter.dll msvcr80.dll mscorwks.dll corperfmonext.dll bitsperf.dll ntdsperf.dll dnsperf.dll esentprf.dll msdtcuiu.dll atl.dll msdtcprx.dll mtxclu.dll resutils.dll perfnet.dll netapi32.dll netutils.dll srvcli.dll wkscli.dll browcli.dll perfos.dll perfproc.dll rasctrs.dll rasman.dll perfctrs.dll winnsi.dll winsta.dll tapiperf.dll setupapi.dll devobj.dll samcli.dll perfts.dll utildll.dll logoncli.dll searchfolder.dll mssvp.dll usbperf.dll wmiaprpl.dll loadperf.dll wmiprov.dll pcwum.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll crypt32.dll msvcrt.dll msasn1.dll secur32.dll sspicli.dll rpcrt4.dll advapi32.dll sechost.dll ole32.dll gdi32.dll networkexplorer.dll user32.dll lpk.dll usp10.dll oleaut32.dll psapi.dll shell32.dll shlwapi.dll version.dll spoolss.dll wininet.dll urlmon.dll iertutil.dll winmm.dll winhttp.dll webio.dll bcrypt.dll nsi.dll winnsi.dll imm32.dll msctf.dll cryptbase.dll,normal
 ntdll.dll kernel32.dll oleaut32.dll kernelbase.dll advapi32.dll msvcrt.dll sechost.dll rpcrt4.dll user32.dll gdi32.dll lpk.dll ntdll.dll usp10.dll oleaut32.dll duser.dll ole32.dll wbemcomn.dll ws2_32.dll nsi.dll imm32.dll msctf.dll psapi.dll cryptbase.dll clbcatq.dll wbemprox.dll cryptsp.dll rsaenh.dll rpcrtremote.dll wbemsvc.dll fastprox.dll ntdsapi.dll loadperf.dll wmiutils.dll wmiprov.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll chrome_elf.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll kernel32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll nsi.dll profapi.dll imm32.dll msctf.dll ole32.dll chrome_watcher.dll,normal
 chrome_elf.dll version.dll userenv.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll devobj.dll rasman.dll rpcrt4.dll winmm.dll profapi.dll imm32.dll msctf.dll cryptbase.dll ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll shell32.dll,normal
 ntdll.dll ntdll.dll wow64.dll wow64win.dll shlwapi.dll wow64cpu.dll kernel32.dll kernel32.dll kernel32.dll user32.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll imecfm.dll sechost.dll rpcrt4.dll sspicli.dll cryptbase.dll comctl32.dll gdi32.dll user32.dll lpk.dll audioses.dll sspicli.dll usp10.dll mfc42u.dll ole32.dll oleaut32.dll odbc32.dll shell32.dll shlwapi.dll wininet.dll urlmon.dll crypt32.dll msasn1.dll iertutil.dll lpk.dll winmm.dll ws2_32.dll nsi.dll imageres.dll imm32.dll msctf.dll odbcint.dll riched32.dll riched20.dll ole32.dll clbcatq.dll shell32.dll comctl32.dll shell32.dll shell32.dll uxtheme.dll msado15.dll msdart.dll cryptsp.dll rsaenh.dll rpcrtremote.dll oledb32.dll bcrypt.dll oledb32r.dll comsvcs.dll atl.dll msdtcuiu.dll bcryptprimitives.dll msjetoledb40.dll msjet40.dll mswstr10.dll netprofm.dll msjter40.dll msjint40.dll msadox.dll msadrh15.dll msjtes40.dll version.dll vbajet32.dll expsrv.dll kernel32.dll msadce.dll msadcer.dll propsys.dll apphelp.dll ieframe.dll ieframe.dll ieframe.dll ieframe.dll psapi.dll oleacc.dll ntmarta.dll wldap32.dll setupapi.dll cfgmgr32.dll devobj.dll,caidao
 ntdll.dll kernel32.dll kernelbase.dll powrprof.dll msvcrt.dll chrome_elf.dll version.dll userenv.dll apphelp.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll profapi.dll imm32.dll msctf.dll cryptbase.dll ole32.dll secur32.dll sspicli.dll wintrust.dll crypt32.dll uiautomationcore.dll setupapi.dll psapi.dll wevtapi.dll spoolss.dll rasadhlp.dll winnsi.dll mscms.dll chrome.dll winsta.dll oleaut32.dll netapi32.dll wbemprox.dll setupapi.dll wbemcomn.dll setupapi.dll devobj.dll netutils.dll srvcli.dll winhttp.dll srvcli.dll webio.dll credssp.dll pwdssp.dll wkscli.dll samcli.dll wbemsvc.dll msasn1.dll oleacc.dll firewallapi.dll comctl32.dll wtsapi32.dll hid.dll propsys.dll dwrite.dll d3d11.dll dxgi.dll dwmapi.dll credui.dll ncrypt.dll bcrypt.dll winusb.dll kernel32.dll dwmapi.dll secur32.dll msi.dll gpapi.dll ws2_32.dll nsi.dll nlaapi.dll dhcpcsvc6.dll dhcpcsvc.dll clbcatq.dll mmdevapi.dll cfgmgr32.dll ntmarta.dll wldap32.dll cryptsp.dll usp10.dll cryptsp.dll rsaenh.dll rpcrtremote.dll uxtheme.dll fastprox.dll ntdsapi.dll wmiutils.dll explorerframe.dll dui70.dll linkinfo.dll duser.dll pdh.dll secur32.dll wmiperfinst.dll bcryptprimitives.dll imagehlp.dll 7-zip.dll 7-zip.dll ntshrui.dll ntshrui.dll stobject.dll stobject.dll ehstorshell.dll ehstorshell.dll cryptext.dll cryptext.dll spoolss.dll colorui.dll colorui.dll chrome_child.dll chrome_child.dll dbghelp.dll dbghelp.dll comdlg32.dll comdlg32.dll urlmon.dll urlmon.dll wininet.dll wininet.dll iertutil.dll iertutil.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll chrome_elf.dll version.dll cryptsp.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll ntdll.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll profapi.dll imm32.dll msctf.dll chrome_child.dll ws2_32.dll nsi.dll winnsi.dll ole32.dll oleaut32.dll oleacc.dll uiautomationcore.dll psapi.dll wtsapi32.dll wintrust.dll crypt32.dll msasn1.dll dwrite.dll dxgi.dll dwmapi.dll dbghelp.dll comdlg32.dll comctl32.dll webio.dll urlmon.dll wininet.dll cryptbase.dll devobj.dll iertutil.dll secur32.dll sspicli.dll dhcpcsvc.dll cryptbase.dll winhttp.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll chrome_elf.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll profapi.dll imm32.dll msctf.dll secur32.dll winnsi.dll ole32.dll oleaut32.dll secur32.dll oleacc.dll uiautomationcore.dll psapi.dll atl.dll wtsapi32.dll wintrust.dll crypt32.dll msasn1.dll dwrite.dll dxgi.dll comctl32.dll winhttp.dll profapi.dll webio.dll secur32.dll sspicli.dll cryptbase.dll ws2_32.dll nsi.dll dhcpcsvc.dll chrome_child.dll dwmapi.dll dbghelp.dll comdlg32.dll urlmon.dll wininet.dll iertutil.dll,normal
 msftedit.dll,normal
 shell32.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll userenv.dll chrome_elf.dll version.dll msvcrt.dll shell32.dll system.configuration.install.ni.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll profapi.dll imm32.dll msctf.dll secur32.dll chrome_child.dll ws2_32.dll nsi.dll winnsi.dll ole32.dll oleaut32.dll oleacc.dll psapi.dll wtsapi32.dll wintrust.dll crypt32.dll msasn1.dll dwrite.dll dxgi.dll dwmapi.dll dbghelp.dll comdlg32.dll gdi32full.dll comctl32.dll winhttp.dll webio.dll urlmon.dll wininet.dll iertutil.dll secur32.dll dhcpcsvc.dll cryptbase.dll setupapi.dll cfgmgr32.dll setupapi.dll devobj.dll dxva2.dll d3dcompiler_47.dll uiautomationcore.dll sspicli.dll ddraw.dll dciman32.dll libglesv2.dll libegl.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll chrome_elf.dll version.dll msvcrt.dll shell32.dll shlwapi.dll gdi32.dll user32.dll lpk.dll usp10.dll advapi32.dll sechost.dll rpcrt4.dll winmm.dll userenv.dll profapi.dll imm32.dll msctf.dll winnsi.dll ole32.dll oleaut32.dll oleacc.dll uiautomationcore.dll psapi.dll wtsapi32.dll wintrust.dll setupapi.dll wer.dll crypt32.dll msasn1.dll dwrite.dll gdi32.dll dxgi.dll comctl32.dll winhttp.dll webio.dll secur32.dll sspicli.dll sppc.dll cryptbase.dll ws2_32.dll nsi.dll nlaapi.dll rasadhlp.dll dhcpcsvc.dll dhcpcsvc6.dll chrome_child.dll ieui.dll dwmapi.dll dbghelp.dll comdlg32.dll urlmon.dll wininet.dll iertutil.dll mswsock.dll wship6.dll dnsapi.dll ntmarta.dll wldap32.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll apphelp.dll user32.dll msvcrt.dll shcore.dll gdi32.dll combase.dll rpcrt4.dll sspicli.dll sechost.dll spoolss.dll rsaenh.dll imm32.dll msctf.dll iertutil.dll ieframe.dll shlwapi.dll ole32.dll oleaut32.dll shell32.dll comctl32.dll comdlg32.dll kernel.appcore.dll cryptbase.dll bcryptprimitives.dll uxtheme.dll ieshims.dll profapi.dll advapi32.dll urlmon.dll wininet.dll userenv.dll dwmapi.dll sqmapi.dll ws2_32.dll nsi.dll winnsi.dll secur32.dll cryptsp.dll rsaenh.dll bcrypt.dll ondemandconnroutehelper.dll comctl32.dll winhttp.dll davhlpr.dll mswsock.dll dnsapi.dll clbcatq.dll sechost.dll ieproxy.dll rasadhlp.dll dhcpcsvc6.dll netapi32.dll usp10.dll netutils.dll srvcli.dll rpcrtremote.dll wkscli.dll dhcpcsvc.dll crypt32.dll msasn1.dll dpapi.dll secur32.dll slc.dll sppc.dll powrprof.dll samlib.dll ieui.dll propsys.dll settingsynccore.dll settingsyncpolicy.dll mapi32.dll idstore.dll mssprxy.dll windowscodecs.dll oleacc.dll explorerframe.dll duser.dll dui70.dll windows.graphics.dll msimg32.dll version.dll ntmarta.dll imecfm.dll wer.dll sxs.dll actxprxy.dll mlang.dll setupapi.dll cfgmgr32.dll mshtml.dll sensapi.dll netprofm.dll npmproxy.dll xmllite.dll webio.dll sensapi.dll sensapi.dll msxml6.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll oleaut32.dll ole32.dll msvcrt.dll rpcrt4.dll mpclient.dll odbc32.dll secur32.dll crypt32.dll wintrust.dll sechost.dll combase.dll gdi32.dll user32.dll sspicli.dll msasn1.dll userenv.dll profapi.dll gpapi.dll version.dll version.dll version.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll user32.dll msvcrt.dll combase.dll sechost.dll oleaut32.dll advapi32.dll shell32.dll shlwapi.dll profapi.dll gdi32.dll rpcrt4.dll secur32.dll sspicli.dll imm32.dll msctf.dll kernel.appcore.dll cryptbase.dll bcryptprimitives.dll clbcatq.dll cryptsp.dll structuredquery.dll rsaenh.dll bcrypt.dll imebrokerps.dll ole32.dll version.dll uxtheme.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll msvcrt.dll advapi32.dll wer.dll user32.dll sechost.dll cfgmgr32.dll rpcrt4.dll gdi32.dll mscms.dll sspicli.dll user32.dll shell32.dll combase.dll shlwapi.dll shcore.dll profapi.dll kernel.appcore.dll cryptbase.dll bcryptprimitives.dll clbcatq.dll netprofm.dll cryptsp.dll rsaenh.dll bcrypt.dll sensapi.dll npmproxy.dll netprofm.dll npmproxy.dll xmllite.dll winhttp.dll ws2_32.dll nsi.dll winnsi.dll dhcpcsvc6.dll dhcpcsvc.dll webio.dll mswsock.dll dnsapi.dll rasadhlp.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll advapi32.dll msvcrt.dll oleaut32.dll ole32.dll rpcrt4.dll mpclient.dll secur32.dll crypt32.dll wintrust.dll sechost.dll combase.dll gdi32.dll user32.dll user32.dll sspicli.dll msasn1.dll userenv.dll microsoft.bestpractices.ni.dll profapi.dll gpapi.dll version.dll version.dll version.dll,normal
 ntdll.dll kernel32.dll kernelbase.dll user32.dll msvcrt.dll combase.dll imm32.dll sechost.dll oleaut32.dll advapi32.dll shell32.dll shlwapi.dll profapi.dll gdi32.dll rpcrt4.dll sspicli.dll imm32.dll msctf.dll userenv.dll kernel.appcore.dll cryptbase.dll bcryptprimitives.dll clbcatq.dll cryptsp.dll rsaenh.dll bcrypt.dll imebrokerps.dll,normal
 ntdll.dll ntdll.dll wow64.dll wow64win.dll wow64cpu.dll kernel32.dll kernel32.dll spoolss.dll kernel32.dll user32.dll kernel32.dll kernelbase.dll apphelp.dll msvcrt.dll iertutil.dll user32.dll gdi32.dll imm32.dll msctf.dll shcore.dll combase.dll kernelbase.dll rpcrt4.dll sspicli.dll cryptbase.dll advapi32.dll sechost.dll bcryptprimitives.dll gdi32.dll ieframe.dll shlwapi.dll ole32.dll oleaut32.dll shell32.dll comctl32.dll ieshims.dll advapi32.dll kernel.appcore.dll iertutil.dll uxtheme.dll comdlg32.dll nsi.dll urlmon.dll wininet.dll userenv.dll profapi.dll secur32.dll ws2_32.dll nsi.dll ondemandconnroutehelper.dll cryptsp.dll rsaenh.dll bcrypt.dll winhttp.dll clbcatq.dll ieproxy.dll dwmapi.dll mswsock.dll winnsi.dll mshtml.dll d2d1.dll dhcpcsvc6.dll sqmapi.dll mswsock.dll dhcpcsvc.dll dwrite.dll dnsapi.dll dxgi.dll mlang.dll propsys.dll rasadhlp.dll actxprxy.dll spoolss.dll ieui.dll ninput.dll jscript9.dll ieapfltr.dll msimtf.dll d3d11.dll d3d10warp.dll powrprof.dll dcomp.dll version.dll oleacc.dll ntmarta.dll dui70.dll imecfm.dll wer.dll sxs.dll,normal
